endDate,startDate,type,unit,value
2023-04-17 12:34:44 -0400,2023-04-17 12:34:44 -0400,HKQuantityTypeIdentifierHeartRate,count/min,85
2023-04-17 12:37:32 -0400,2023-04-17 12:37:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2023-04-17 12:44:45 -0400,2023-04-17 12:44:45 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2023-04-17 12:47:26 -0400,2023-04-17 12:47:26 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 12:51:07 -0400,2023-04-17 12:51:07 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2023-04-17 12:56:44 -0400,2023-04-17 12:56:44 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2023-04-17 13:01:26 -0400,2023-04-17 13:01:26 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2023-04-17 13:06:55 -0400,2023-04-17 13:06:55 -0400,HKQuantityTypeIdentifierHeartRate,count/min,77
2023-04-17 13:12:11 -0400,2023-04-17 13:12:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,77
2023-04-17 13:15:52 -0400,2023-04-17 13:15:52 -0400,HKQuantityTypeIdentifierHeartRate,count/min,75
2023-04-17 13:24:35 -0400,2023-04-17 13:24:35 -0400,HKQuantityTypeIdentifierHeartRate,count/min,71
2023-04-17 13:27:46 -0400,2023-04-17 13:27:46 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2023-04-17 13:30:38 -0400,2023-04-17 13:30:38 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2023-04-17 13:38:31 -0400,2023-04-17 13:38:31 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2023-04-17 13:40:18 -0400,2023-04-17 13:40:18 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2023-04-17 13:48:51 -0400,2023-04-17 13:48:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,68
2023-04-17 13:53:01 -0400,2023-04-17 13:53:01 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2023-04-17 13:59:42 -0400,2023-04-17 13:59:42 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2023-04-17 14:01:39 -0400,2023-04-17 14:01:39 -0400,HKQuantityTypeIdentifierHeartRate,count/min,70
2023-04-17 14:05:33 -0400,2023-04-17 14:05:33 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2023-04-17 14:12:18 -0400,2023-04-17 14:12:18 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73
2023-04-17 14:16:39 -0400,2023-04-17 14:16:39 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2023-04-17 14:27:15 -0400,2023-04-17 14:27:15 -0400,HKQuantityTypeIdentifierHeartRate,count/min,86
2023-04-17 14:33:06 -0400,2023-04-17 14:33:06 -0400,HKQuantityTypeIdentifierHeartRate,count/min,63
2023-04-17 14:37:50 -0400,2023-04-17 14:37:50 -0400,HKQuantityTypeIdentifierHeartRate,count/min,66
2023-04-17 14:41:02 -0400,2023-04-17 14:41:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,89
2023-04-17 14:48:38 -0400,2023-04-17 14:48:38 -0400,HKQuantityTypeIdentifierHeartRate,count/min,77
2023-04-17 14:50:58 -0400,2023-04-17 14:50:58 -0400,HKQuantityTypeIdentifierHeartRate,count/min,81
2023-04-17 15:01:54 -0400,2023-04-17 15:01:54 -0400,HKQuantityTypeIdentifierHeartRate,count/min,91
2023-04-17 15:06:18 -0400,2023-04-17 15:06:18 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73
2023-04-17 14:55:37 -0400,2023-04-17 14:55:37 -0400,HKQuantityTypeIdentifierHeartRate,count/min,83
2023-04-17 15:06:10 -0400,2023-04-17 15:06:10 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73.5847
2023-04-17 15:05:31 -0400,2023-04-17 15:05:31 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73
2023-04-17 15:14:31 -0400,2023-04-17 15:14:31 -0400,HKQuantityTypeIdentifierHeartRate,count/min,77
2023-04-17 15:17:19 -0400,2023-04-17 15:17:19 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2023-04-17 15:20:37 -0400,2023-04-17 15:20:37 -0400,HKQuantityTypeIdentifierHeartRate,count/min,77
2023-04-17 15:26:51 -0400,2023-04-17 15:26:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 15:33:21 -0400,2023-04-17 15:33:21 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 15:35:59 -0400,2023-04-17 15:35:59 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2023-04-17 15:40:48 -0400,2023-04-17 15:40:48 -0400,HKQuantityTypeIdentifierHeartRate,count/min,77
2023-04-17 15:45:09 -0400,2023-04-17 15:45:09 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 15:50:33 -0400,2023-04-17 15:50:33 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2023-04-17 15:56:18 -0400,2023-04-17 15:56:18 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2023-04-17 16:00:15 -0400,2023-04-17 16:00:15 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2023-04-17 16:06:00 -0400,2023-04-17 16:06:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,82
2023-04-17 16:14:59 -0400,2023-04-17 16:14:59 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 16:19:02 -0400,2023-04-17 16:19:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2023-04-17 16:20:37 -0400,2023-04-17 16:20:37 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2023-04-17 16:27:11 -0400,2023-04-17 16:27:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,83
2023-04-17 16:34:58 -0400,2023-04-17 16:34:58 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2023-04-17 16:39:26 -0400,2023-04-17 16:39:26 -0400,HKQuantityTypeIdentifierHeartRate,count/min,81
2023-04-17 16:40:57 -0400,2023-04-17 16:40:57 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2023-04-17 16:48:40 -0400,2023-04-17 16:48:40 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2023-04-17 16:50:31 -0400,2023-04-17 16:50:31 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2023-04-17 16:55:30 -0400,2023-04-17 16:55:30 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2023-04-17 17:01:53 -0400,2023-04-17 17:01:53 -0400,HKQuantityTypeIdentifierHeartRate,count/min,77
2023-04-17 17:06:42 -0400,2023-04-17 17:06:42 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2023-04-17 17:14:56 -0400,2023-04-17 17:14:56 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2023-04-17 17:19:48 -0400,2023-04-17 17:19:48 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2023-04-17 17:22:41 -0400,2023-04-17 17:22:41 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2023-04-17 17:25:20 -0400,2023-04-17 17:25:20 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2023-04-17 17:31:38 -0400,2023-04-17 17:31:38 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 17:35:48 -0400,2023-04-17 17:35:48 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2023-04-17 17:44:53 -0400,2023-04-17 17:44:53 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2023-04-17 17:49:58 -0400,2023-04-17 17:49:58 -0400,HKQuantityTypeIdentifierHeartRate,count/min,77
2023-04-17 17:54:05 -0400,2023-04-17 17:54:05 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 17:57:04 -0400,2023-04-17 17:57:04 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 18:03:51 -0400,2023-04-17 18:03:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,77
2023-04-17 18:05:52 -0400,2023-04-17 18:05:52 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2023-04-17 18:11:21 -0400,2023-04-17 18:11:21 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 18:15:09 -0400,2023-04-17 18:15:09 -0400,HKQuantityTypeIdentifierHeartRate,count/min,70
2023-04-17 18:25:02 -0400,2023-04-17 18:25:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,77
2023-04-17 18:27:48 -0400,2023-04-17 18:27:48 -0400,HKQuantityTypeIdentifierHeartRate,count/min,75
2023-04-17 18:31:57 -0400,2023-04-17 18:31:57 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2023-04-17 18:36:11 -0400,2023-04-17 18:36:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 18:41:32 -0400,2023-04-17 18:41:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2023-04-17 18:46:38 -0400,2023-04-17 18:46:38 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 18:52:31 -0400,2023-04-17 18:52:31 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 18:59:45 -0400,2023-04-17 18:59:45 -0400,HKQuantityTypeIdentifierHeartRate,count/min,71
2023-04-17 19:01:19 -0400,2023-04-17 19:01:19 -0400,HKQuantityTypeIdentifierHeartRate,count/min,71
2023-04-17 19:06:01 -0400,2023-04-17 19:06:01 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73
2023-04-17 19:14:10 -0400,2023-04-17 19:14:10 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2023-04-17 19:18:55 -0400,2023-04-17 19:18:55 -0400,HKQuantityTypeIdentifierHeartRate,count/min,75
2023-04-17 19:21:27 -0400,2023-04-17 19:21:27 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2023-04-17 19:29:33 -0400,2023-04-17 19:29:33 -0400,HKQuantityTypeIdentifierHeartRate,count/min,75
2023-04-17 19:32:00 -0400,2023-04-17 19:32:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73
2023-04-17 19:37:50 -0400,2023-04-17 19:37:50 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2023-04-17 19:43:56 -0400,2023-04-17 19:43:56 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2023-04-17 19:45:35 -0400,2023-04-17 19:45:35 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2023-04-17 19:54:51 -0400,2023-04-17 19:54:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,101
2023-04-17 19:51:51 -0400,2023-04-17 19:51:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2023-04-17 19:58:39 -0400,2023-04-17 19:58:39 -0400,HKQuantityTypeIdentifierHeartRate,count/min,105
2023-04-17 20:02:07 -0400,2023-04-17 20:02:07 -0400,HKQuantityTypeIdentifierHeartRate,count/min,107
2023-04-17 19:56:04 -0400,2023-04-17 19:56:04 -0400,HKQuantityTypeIdentifierHeartRate,count/min,97
2023-04-17 20:06:22 -0400,2023-04-17 20:06:22 -0400,HKQuantityTypeIdentifierHeartRate,count/min,99
2023-04-17 20:03:34 -0400,2023-04-17 20:03:34 -0400,HKQuantityTypeIdentifierHeartRate,count/min,90
2023-04-17 20:11:00 -0400,2023-04-17 20:11:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73
2023-04-17 20:20:01 -0400,2023-04-17 20:20:01 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2023-04-17 20:22:07 -0400,2023-04-17 20:22:07 -0400,HKQuantityTypeIdentifierHeartRate,count/min,77
2023-04-17 20:25:23 -0400,2023-04-17 20:25:23 -0400,HKQuantityTypeIdentifierHeartRate,count/min,75
2023-04-17 20:34:07 -0400,2023-04-17 20:34:07 -0400,HKQuantityTypeIdentifierHeartRate,count/min,81
2023-04-17 20:41:40 -0400,2023-04-17 20:41:40 -0400,HKQuantityTypeIdentifierHeartRate,count/min,82
2023-04-17 20:48:02 -0400,2023-04-17 20:48:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,83
2023-04-17 20:52:38 -0400,2023-04-17 20:52:38 -0400,HKQuantityTypeIdentifierHeartRate,count/min,81
2023-04-17 20:59:16 -0400,2023-04-17 20:59:16 -0400,HKQuantityTypeIdentifierHeartRate,count/min,75
2023-04-17 21:00:30 -0400,2023-04-17 21:00:30 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 21:07:34 -0400,2023-04-17 21:07:34 -0400,HKQuantityTypeIdentifierHeartRate,count/min,86
2023-04-17 21:15:00 -0400,2023-04-17 21:15:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,81
2023-04-17 21:21:11 -0400,2023-04-17 21:21:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,86
2023-04-17 21:25:24 -0400,2023-04-17 21:25:24 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2023-04-17 21:32:10 -0400,2023-04-17 21:32:10 -0400,HKQuantityTypeIdentifierHeartRate,count/min,83
2023-04-17 21:37:48 -0400,2023-04-17 21:37:48 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2023-04-17 21:42:29 -0400,2023-04-17 21:42:29 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2023-04-17 21:45:47 -0400,2023-04-17 21:45:47 -0400,HKQuantityTypeIdentifierHeartRate,count/min,87
2023-04-17 21:58:06 -0400,2023-04-17 21:58:06 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2023-04-17 22:02:57 -0400,2023-04-17 22:02:57 -0400,HKQuantityTypeIdentifierHeartRate,count/min,87
2023-04-17 22:07:46 -0400,2023-04-17 22:07:46 -0400,HKQuantityTypeIdentifierHeartRate,count/min,85
2023-04-17 22:12:38 -0400,2023-04-17 22:12:38 -0400,HKQuantityTypeIdentifierHeartRate,count/min,87
2023-04-17 22:17:10 -0400,2023-04-17 22:17:10 -0400,HKQuantityTypeIdentifierHeartRate,count/min,91
2023-04-17 22:22:21 -0400,2023-04-17 22:22:21 -0400,HKQuantityTypeIdentifierHeartRate,count/min,87
2023-04-17 22:28:51 -0400,2023-04-17 22:28:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,86
2023-04-17 22:34:06 -0400,2023-04-17 22:34:06 -0400,HKQuantityTypeIdentifierHeartRate,count/min,82
2023-04-17 22:37:58 -0400,2023-04-17 22:37:58 -0400,HKQuantityTypeIdentifierHeartRate,count/min,77
2023-04-17 22:42:24 -0400,2023-04-17 22:42:24 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2023-04-17 22:48:04 -0400,2023-04-17 22:48:04 -0400,HKQuantityTypeIdentifierHeartRate,count/min,81
2023-04-17 22:52:31 -0400,2023-04-17 22:52:31 -0400,HKQuantityTypeIdentifierHeartRate,count/min,83
2023-04-17 22:59:07 -0400,2023-04-17 22:59:07 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2023-04-17 23:01:50 -0400,2023-04-17 23:01:50 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 23:05:50 -0400,2023-04-17 23:05:50 -0400,HKQuantityTypeIdentifierHeartRate,count/min,77
2023-04-17 23:11:23 -0400,2023-04-17 23:11:23 -0400,HKQuantityTypeIdentifierHeartRate,count/min,83
2023-04-17 23:20:00 -0400,2023-04-17 23:20:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2023-04-17 23:21:06 -0400,2023-04-17 23:21:06 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2023-04-17 23:27:25 -0400,2023-04-17 23:27:25 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2023-04-17 23:30:47 -0400,2023-04-17 23:30:47 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2023-04-17 23:35:41 -0400,2023-04-17 23:35:41 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 23:42:55 -0400,2023-04-17 23:42:55 -0400,HKQuantityTypeIdentifierHeartRate,count/min,83
2023-04-17 23:49:04 -0400,2023-04-17 23:49:04 -0400,HKQuantityTypeIdentifierHeartRate,count/min,87
2023-04-17 23:50:39 -0400,2023-04-17 23:50:39 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73
2023-04-17 23:59:51 -0400,2023-04-17 23:59:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2024-04-17 00:04:37 -0400,2024-04-17 00:04:37 -0400,HKQuantityTypeIdentifierHeartRate,count/min,110
2024-04-17 00:05:53 -0400,2024-04-17 00:05:53 -0400,HKQuantityTypeIdentifierHeartRate,count/min,115
2024-04-17 00:11:00 -0400,2024-04-17 00:11:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,110
2024-04-17 00:17:18 -0400,2024-04-17 00:17:18 -0400,HKQuantityTypeIdentifierHeartRate,count/min,110
2024-04-17 00:22:25 -0400,2024-04-17 00:22:25 -0400,HKQuantityTypeIdentifierHeartRate,count/min,110
2024-04-17 00:25:31 -0400,2024-04-17 00:25:31 -0400,HKQuantityTypeIdentifierHeartRate,count/min,105
2024-04-17 00:31:57 -0400,2024-04-17 00:31:57 -0400,HKQuantityTypeIdentifierHeartRate,count/min,107
2024-04-17 00:36:28 -0400,2024-04-17 00:36:28 -0400,HKQuantityTypeIdentifierHeartRate,count/min,113
2024-04-17 00:45:13 -0400,2024-04-17 00:45:13 -0400,HKQuantityTypeIdentifierHeartRate,count/min,98
2024-04-17 00:45:24 -0400,2024-04-17 00:45:24 -0400,HKQuantityTypeIdentifierHeartRate,count/min,94.9984
2024-04-17 00:46:48 -0400,2024-04-17 00:46:48 -0400,HKQuantityTypeIdentifierHeartRate,count/min,93
2024-04-17 00:48:26 -0400,2024-04-17 00:48:26 -0400,HKQuantityTypeIdentifierHeartRate,count/min,91
2024-04-17 00:49:51 -0400,2024-04-17 00:49:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,91.2983
2024-04-17 00:50:38 -0400,2024-04-17 00:50:38 -0400,HKQuantityTypeIdentifierHeartRate,count/min,90
2024-04-17 00:59:54 -0400,2024-04-17 00:59:54 -0400,HKQuantityTypeIdentifierHeartRate,count/min,93
2024-04-17 01:05:09 -0400,2024-04-17 01:05:09 -0400,HKQuantityTypeIdentifierHeartRate,count/min,85
2024-04-17 01:06:26 -0400,2024-04-17 01:06:26 -0400,HKQuantityTypeIdentifierHeartRate,count/min,85
2024-04-17 01:14:23 -0400,2024-04-17 01:14:23 -0400,HKQuantityTypeIdentifierHeartRate,count/min,85
2024-04-17 01:16:30 -0400,2024-04-17 01:16:30 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 01:23:46 -0400,2024-04-17 01:23:46 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2024-04-17 01:25:56 -0400,2024-04-17 01:25:56 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2024-04-17 01:32:29 -0400,2024-04-17 01:32:29 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 01:35:43 -0400,2024-04-17 01:35:43 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 01:42:00 -0400,2024-04-17 01:42:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 01:45:40 -0400,2024-04-17 01:45:40 -0400,HKQuantityTypeIdentifierHeartRate,count/min,85
2024-04-17 01:53:13 -0400,2024-04-17 01:53:13 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 01:58:08 -0400,2024-04-17 01:58:08 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 02:06:00 -0400,2024-04-17 02:06:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,81
2024-04-17 02:00:30 -0400,2024-04-17 02:00:30 -0400,HKQuantityTypeIdentifierHeartRate,count/min,87
2024-04-17 02:08:56 -0400,2024-04-17 02:08:56 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2024-04-17 02:11:06 -0400,2024-04-17 02:11:06 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2024-04-17 02:19:38 -0400,2024-04-17 02:19:38 -0400,HKQuantityTypeIdentifierHeartRate,count/min,85
2024-04-17 02:24:45 -0400,2024-04-17 02:24:45 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 02:27:05 -0400,2024-04-17 02:27:05 -0400,HKQuantityTypeIdentifierHeartRate,count/min,88
2024-04-17 02:36:00 -0400,2024-04-17 02:36:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,91
2024-04-17 02:35:02 -0400,2024-04-17 02:35:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,90.9406
2024-04-17 02:31:50 -0400,2024-04-17 02:31:50 -0400,HKQuantityTypeIdentifierHeartRate,count/min,91
2024-04-17 02:39:50 -0400,2024-04-17 02:39:50 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 02:41:01 -0400,2024-04-17 02:41:01 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 02:50:06 -0400,2024-04-17 02:50:06 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 02:51:46 -0400,2024-04-17 02:51:46 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 02:55:32 -0400,2024-04-17 02:55:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 03:06:01 -0400,2024-04-17 03:06:01 -0400,HKQuantityTypeIdentifierHeartRate,count/min,75
2024-04-17 03:00:51 -0400,2024-04-17 03:00:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2024-04-17 03:08:16 -0400,2024-04-17 03:08:16 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73
2024-04-17 03:10:34 -0400,2024-04-17 03:10:34 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2024-04-17 03:15:31 -0400,2024-04-17 03:15:31 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2024-04-17 03:25:22 -0400,2024-04-17 03:25:22 -0400,HKQuantityTypeIdentifierHeartRate,count/min,85
2024-04-17 03:28:15 -0400,2024-04-17 03:28:15 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 03:31:36 -0400,2024-04-17 03:31:36 -0400,HKQuantityTypeIdentifierHeartRate,count/min,93
2024-04-17 03:36:07 -0400,2024-04-17 03:36:07 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2024-04-17 03:35:36 -0400,2024-04-17 03:35:36 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2024-04-17 03:41:56 -0400,2024-04-17 03:41:56 -0400,HKQuantityTypeIdentifierHeartRate,count/min,85
2024-04-17 03:47:00 -0400,2024-04-17 03:47:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 03:53:47 -0400,2024-04-17 03:53:47 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 03:59:12 -0400,2024-04-17 03:59:12 -0400,HKQuantityTypeIdentifierHeartRate,count/min,85
2024-04-17 04:04:15 -0400,2024-04-17 04:04:15 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 04:07:32 -0400,2024-04-17 04:07:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 04:12:02 -0400,2024-04-17 04:12:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 04:15:37 -0400,2024-04-17 04:15:37 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 04:21:36 -0400,2024-04-17 04:21:36 -0400,HKQuantityTypeIdentifierHeartRate,count/min,85
2024-04-17 04:28:24 -0400,2024-04-17 04:28:24 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 04:31:40 -0400,2024-04-17 04:31:40 -0400,HKQuantityTypeIdentifierHeartRate,count/min,88
2024-04-17 04:34:59 -0400,2024-04-17 04:34:59 -0400,HKQuantityTypeIdentifierHeartRate,count/min,86.7679
2024-04-17 04:36:07 -0400,2024-04-17 04:36:07 -0400,HKQuantityTypeIdentifierHeartRate,count/min,87
2024-04-17 04:35:29 -0400,2024-04-17 04:35:29 -0400,HKQuantityTypeIdentifierHeartRate,count/min,88
2024-04-17 04:43:14 -0400,2024-04-17 04:43:14 -0400,HKQuantityTypeIdentifierHeartRate,count/min,88
2024-04-17 04:45:34 -0400,2024-04-17 04:45:34 -0400,HKQuantityTypeIdentifierHeartRate,count/min,88
2024-04-17 04:50:29 -0400,2024-04-17 04:50:29 -0400,HKQuantityTypeIdentifierHeartRate,count/min,88
2024-04-17 04:59:29 -0400,2024-04-17 04:59:29 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2024-04-17 05:02:03 -0400,2024-04-17 05:02:03 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2024-04-17 05:08:56 -0400,2024-04-17 05:08:56 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2024-04-17 05:15:38 -0400,2024-04-17 05:15:38 -0400,HKQuantityTypeIdentifierHeartRate,count/min,64
2024-04-17 05:10:34 -0400,2024-04-17 05:10:34 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2024-04-17 05:18:20 -0400,2024-04-17 05:18:20 -0400,HKQuantityTypeIdentifierHeartRate,count/min,69
2024-04-17 05:20:29 -0400,2024-04-17 05:20:29 -0400,HKQuantityTypeIdentifierHeartRate,count/min,69
2024-04-17 05:27:14 -0400,2024-04-17 05:27:14 -0400,HKQuantityTypeIdentifierHeartRate,count/min,70
2024-04-17 05:34:34 -0400,2024-04-17 05:34:34 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2024-04-17 05:40:05 -0400,2024-04-17 05:40:05 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 05:45:56 -0400,2024-04-17 05:45:56 -0400,HKQuantityTypeIdentifierHeartRate,count/min,83
2024-04-17 05:43:07 -0400,2024-04-17 05:43:07 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2024-04-17 05:47:14 -0400,2024-04-17 05:47:14 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2024-04-17 05:52:52 -0400,2024-04-17 05:52:52 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2024-04-17 05:56:11 -0400,2024-04-17 05:56:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73
2024-04-17 06:01:06 -0400,2024-04-17 06:01:06 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2024-04-17 06:05:49 -0400,2024-04-17 06:05:49 -0400,HKQuantityTypeIdentifierHeartRate,count/min,66
2024-04-17 06:12:03 -0400,2024-04-17 06:12:03 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2024-04-17 06:15:50 -0400,2024-04-17 06:15:50 -0400,HKQuantityTypeIdentifierHeartRate,count/min,68
2024-04-17 06:20:53 -0400,2024-04-17 06:20:53 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73
2024-04-17 06:25:37 -0400,2024-04-17 06:25:37 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2024-04-17 06:35:21 -0400,2024-04-17 06:35:21 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73
2024-04-17 06:39:18 -0400,2024-04-17 06:39:18 -0400,HKQuantityTypeIdentifierHeartRate,count/min,85.1016
2024-04-17 06:40:27 -0400,2024-04-17 06:40:27 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
