endDate,startDate,type,unit,value
2026-04-28 06:28:05 -0400,2026-04-28 06:28:05 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2026-04-28 06:33:07 -0400,2026-04-28 06:33:07 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2026-04-28 06:39:59 -0400,2026-04-28 06:39:59 -0400,HKQuantityTypeIdentifierHeartRate,count/min,64
2026-04-28 07:02:36 -0400,2026-04-28 07:02:36 -0400,HKQuantityTypeIdentifierHeartRate,count/min,71
2026-04-28 06:46:22 -0400,2026-04-28 06:46:22 -0400,HKQuantityTypeIdentifierHeartRate,count/min,58
2026-04-28 06:47:56 -0400,2026-04-28 06:47:56 -0400,HKQuantityTypeIdentifierHeartRate,count/min,58
2026-04-28 06:53:00 -0400,2026-04-28 06:53:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,60
2026-04-28 07:01:03 -0400,2026-04-28 07:01:03 -0400,HKQuantityTypeIdentifierHeartRate,count/min,57
2026-04-28 07:03:49 -0400,2026-04-28 07:03:49 -0400,HKQuantityTypeIdentifierHeartRate,count/min,58
2026-04-28 07:09:40 -0400,2026-04-28 07:09:40 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73
2026-04-28 07:17:51 -0400,2026-04-28 07:17:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2026-04-28 07:20:44 -0400,2026-04-28 07:20:44 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2026-04-28 07:24:13 -0400,2026-04-28 07:24:13 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2026-04-28 07:28:43 -0400,2026-04-28 07:28:43 -0400,HKQuantityTypeIdentifierHeartRate,count/min,58
2026-04-28 07:35:44 -0400,2026-04-28 07:35:44 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2026-04-28 07:38:34 -0400,2026-04-28 07:38:34 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2026-04-28 07:32:37 -0400,2026-04-28 07:32:37 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2026-04-28 07:47:02 -0400,2026-04-28 07:47:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,69
2026-04-28 07:48:05 -0400,2026-04-28 07:48:05 -0400,HKQuantityTypeIdentifierHeartRate,count/min,63
