endDate,startDate,type,unit,value
2026-05-03 04:14:53 -0400,2026-05-03 04:14:53 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,17.5
2026-05-03 04:25:49 -0400,2026-05-03 04:25:49 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,13.5
2026-05-03 04:33:45 -0400,2026-05-03 04:33:45 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15
2026-05-03 04:45:41 -0400,2026-05-03 04:45:41 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-03 04:51:09 -0400,2026-05-03 04:51:09 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,17
2026-05-03 05:03:04 -0400,2026-05-03 05:03:04 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,17
2026-05-03 05:14:00 -0400,2026-05-03 05:14:00 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,17
2026-05-03 05:25:25 -0400,2026-05-03 05:25:25 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16.5
2026-05-03 05:33:22 -0400,2026-05-03 05:33:22 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-03 05:44:18 -0400,2026-05-03 05:44:18 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,14.5
2026-05-03 05:49:16 -0400,2026-05-03 05:49:16 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,14.5
2026-05-03 05:57:42 -0400,2026-05-03 05:57:42 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,14.5
2026-05-03 06:15:05 -0400,2026-05-03 06:15:05 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,14
2026-05-03 06:19:34 -0400,2026-05-03 06:19:34 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,29.5
2026-05-03 06:34:28 -0400,2026-05-03 06:34:28 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,14
2026-05-03 06:37:56 -0400,2026-05-03 06:37:56 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15
2026-05-03 06:50:22 -0400,2026-05-03 06:50:22 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15
2026-05-03 06:58:48 -0400,2026-05-03 06:58:48 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15
2026-05-03 07:11:43 -0400,2026-05-03 07:11:43 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15
2026-05-03 07:23:38 -0400,2026-05-03 07:23:38 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,14.5
2026-05-03 07:34:34 -0400,2026-05-03 07:34:34 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-03 07:46:00 -0400,2026-05-03 07:46:00 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,20.5
2026-05-03 08:15:18 -0400,2026-05-03 08:15:18 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,20.5
2026-05-03 08:24:44 -0400,2026-05-03 08:24:44 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-03 08:31:41 -0400,2026-05-03 08:31:41 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,17.5
2026-05-03 08:42:37 -0400,2026-05-03 08:42:37 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15
2026-05-03 08:49:05 -0400,2026-05-03 08:49:05 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-03 09:05:28 -0400,2026-05-03 09:05:28 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-03 09:05:58 -0400,2026-05-03 09:05:58 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-03 09:17:23 -0400,2026-05-03 09:17:23 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15
2026-05-03 09:26:50 -0400,2026-05-03 09:26:50 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-03 09:39:45 -0400,2026-05-03 09:39:45 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-03 09:46:12 -0400,2026-05-03 09:46:12 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,14.5
2026-05-03 10:04:35 -0400,2026-05-03 10:04:35 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,13.5
2026-05-03 10:06:34 -0400,2026-05-03 10:06:34 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16.5
2026-05-03 10:24:57 -0400,2026-05-03 10:24:57 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,13.5
2026-05-03 10:29:55 -0400,2026-05-03 10:29:55 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-03 10:37:22 -0400,2026-05-03 10:37:22 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-03 10:47:18 -0400,2026-05-03 10:47:18 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-03 20:17:30 -0400,2026-05-03 20:17:30 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,18.5
2026-05-03 20:22:58 -0400,2026-05-03 20:22:58 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,17.5
2026-05-03 20:30:25 -0400,2026-05-03 20:30:25 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,18.5
2026-05-03 20:45:19 -0400,2026-05-03 20:45:19 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,17
2026-05-03 20:56:15 -0400,2026-05-03 20:56:15 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-03 20:59:14 -0400,2026-05-03 20:59:14 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16.5
2026-05-03 21:10:39 -0400,2026-05-03 21:10:39 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16.5
2026-05-03 21:24:04 -0400,2026-05-03 21:24:04 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,17
2026-05-03 21:32:01 -0400,2026-05-03 21:32:01 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,17
2026-05-03 21:42:56 -0400,2026-05-03 21:42:56 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-03 21:53:52 -0400,2026-05-03 21:53:52 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-03 22:15:13 -0400,2026-05-03 22:15:13 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,18
2026-05-03 22:26:09 -0400,2026-05-03 22:26:09 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15
2026-05-03 22:29:38 -0400,2026-05-03 22:29:38 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-03 22:43:32 -0400,2026-05-03 22:43:32 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16.5
2026-05-03 22:47:31 -0400,2026-05-03 22:47:31 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16.5
2026-05-03 23:01:25 -0400,2026-05-03 23:01:25 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16.5
2026-05-03 23:14:50 -0400,2026-05-03 23:14:50 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-03 23:16:49 -0400,2026-05-03 23:16:49 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16.5
2026-05-03 23:33:12 -0400,2026-05-03 23:33:12 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-03 23:46:07 -0400,2026-05-03 23:46:07 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-03 23:53:34 -0400,2026-05-03 23:53:34 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-03 23:57:03 -0400,2026-05-03 23:57:03 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,17.5
2026-05-04 00:11:27 -0400,2026-05-04 00:11:27 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,17
2026-05-04 00:18:54 -0400,2026-05-04 00:18:54 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,17
2026-05-04 00:28:21 -0400,2026-05-04 00:28:21 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-04 00:39:16 -0400,2026-05-04 00:39:16 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-04 00:48:43 -0400,2026-05-04 00:48:43 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-04 01:01:08 -0400,2026-05-04 01:01:08 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-04 01:08:35 -0400,2026-05-04 01:08:35 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-04 01:19:01 -0400,2026-05-04 01:19:01 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15
2026-05-04 01:31:55 -0400,2026-05-04 01:31:55 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15
2026-05-04 01:40:22 -0400,2026-05-04 01:40:22 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15
2026-05-04 01:54:17 -0400,2026-05-04 01:54:17 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,13.5
2026-05-04 01:59:45 -0400,2026-05-04 01:59:45 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-04 02:05:42 -0400,2026-05-04 02:05:42 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-04 02:16:08 -0400,2026-05-04 02:16:08 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-04 02:29:03 -0400,2026-05-04 02:29:03 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-04 02:41:58 -0400,2026-05-04 02:41:58 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-04 02:48:25 -0400,2026-05-04 02:48:25 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-04 03:03:49 -0400,2026-05-04 03:03:49 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-04 03:05:19 -0400,2026-05-04 03:05:19 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15
2026-05-04 03:24:11 -0400,2026-05-04 03:24:11 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,14.5
2026-05-04 03:27:40 -0400,2026-05-04 03:27:40 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,14
2026-05-04 03:42:34 -0400,2026-05-04 03:42:34 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15
2026-05-04 03:54:00 -0400,2026-05-04 03:54:00 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,14.5
2026-05-04 03:58:58 -0400,2026-05-04 03:58:58 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15
2026-05-04 04:12:52 -0400,2026-05-04 04:12:52 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-04 04:23:18 -0400,2026-05-04 04:23:18 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-04 04:28:16 -0400,2026-05-04 04:28:16 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-04 04:35:43 -0400,2026-05-04 04:35:43 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-04 04:44:40 -0400,2026-05-04 04:44:40 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-04 05:04:02 -0400,2026-05-04 05:04:02 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,22.5
2026-05-04 05:06:01 -0400,2026-05-04 05:06:01 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16.5
2026-05-04 05:17:56 -0400,2026-05-04 05:17:56 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,14
2026-05-04 05:33:20 -0400,2026-05-04 05:33:20 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15
2026-05-04 05:38:18 -0400,2026-05-04 05:38:18 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-04 05:52:13 -0400,2026-05-04 05:52:13 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-04 05:59:40 -0400,2026-05-04 05:59:40 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16.5
2026-05-04 06:05:38 -0400,2026-05-04 06:05:38 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,16
2026-05-04 06:21:02 -0400,2026-05-04 06:21:02 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,14.5
2026-05-04 06:24:30 -0400,2026-05-04 06:24:30 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,13.5
2026-05-04 06:38:55 -0400,2026-05-04 06:38:55 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15
2026-05-04 06:53:19 -0400,2026-05-04 06:53:19 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,13
2026-05-04 06:59:17 -0400,2026-05-04 06:59:17 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,15.5
2026-05-04 07:12:41 -0400,2026-05-04 07:12:41 -0400,HKQuantityTypeIdentifierRespiratoryRate,count/min,14.5
